Date,ADANIPORTS,ASIANPAINT,AXISBANK,BAJAJ-AUTO,BAJFINANCE,BAJAJFINSV,BHARTIARTL,INFRATEL,BPCL,BRITANNIA,CIPLA,COALINDIA,DRREDDY,EICHERMOT,GAIL,GRASIM,HCLTECH,HDFC,HDFCBANK,HEROMOTOCO,HINDALCO,HINDUNILVR,ICICIBANK,INDUSINDBK,INFY,IOC,ITC,JSWSTEEL,KOTAKBANK,LT,M&M,MARUTI,NESTLEIND,NTPC,ONGC,POWERGRID,RELIANCE,SHREECEM,SBIN,SUNPHARMA,TCS,TATAMOTORS,TATASTEEL,TECHM,TITAN,ULTRACEMCO,UPL,VEDL,WIPRO,ZEEL,ACC,ADANITRANS,AMBUJACEM,ASHOKLEY,AUROPHARMA,DMART,BAJAJHLDNG,BANDHANBNK,BANKBARODA,BERGEPAINT,BIOCON,BOSCHLTD,CADILAHC,COLPAL,CONCOR,DABUR,DIVISLAB,DLF,GICRE,GODREJCP,HAVELLS,HDFCAMC,HDFCLIFE,HINDPETRO,HINDZINC,ICICIGI,ICICIPRULI,IBULHSGFIN,INDIGO,L&TFH,LUPIN,MARICO,MOTHERSUMI,NHPC,NMDC,NIACL,OFSS,PAGEIND,PETRONET,PIDILITIND,PEL,PFC,PGHH,PNB,SBILIFE,SRTRANSFIN,SIEMENS,UBL,MCDOWELL-N,IDEA
2012-01-31,139.56716918945312,234.8293609619141,170.02928161621094,,48.14671325683594,436.9199523925781,318.11883544921875,,49.6466064453125,190.68214416503903,336.9997863769531,183.4034118652344,1572.6324462890625,1567.6365966796875,58.24816513061523,321.3481750488281,79.4518051147461,619.0264892578125,219.2451629638672,1438.7135009765625,136.62974548339844,330.9080505371094,102.3779754638672,277.94564819335943,162.71517944335938,31.51400947570801,112.6126708984375,37.09314346313477,246.8155670166016,488.22119140625,286.534912109375,1105.5264892578123,3833.05322265625,108.8321533203125,121.91682434082031,83.21955871582031,356.90142822265625,2190.603515625,113.48375701904295,261.69970703125,446.9347839355469,234.12158203125,351.8048095703125,134.03025817871094,192.30706787109372,1183.0809326171875,85.3879165649414,150.33372497558594,120.505615234375,120.21966552734376,1006.338623046875,,140.86471557617188,21.672462463378906,53.07540512084961,,560.661865234375,,92.5288314819336,30.77307319641113,28.422496795654297,6932.99169921875,103.35368347167969,410.7048034667969,136.00445556640622,87.43802642822266,337.8892517089844,195.4424743652344,,128.73757934570312,75.88704681396484,,,22.71413230895996,93.89522552490234,,,,,44.363258361816406,454.4837951660156,65.16731262207031,14.94235610961914,13.53994846343994,105.55266571044922,,1344.03369140625,2288.3818359375,65.380126953125,126.22599029541016,291.32354736328125,44.05896759033203,1747.9129638671875,107.99656677246094,,528.1937255859375,690.9034423828125,404.861572265625,,56.02376937866211
2012-02-01,137.32452392578122,230.11753845214844,172.09327697753906,,49.86246871948242,446.4034423828125,314.29132080078125,,48.59231948852539,195.2226867675781,335.6527404785156,177.6860809326172,1560.2078857421875,1595.3035888671875,58.77853775024414,326.9014892578125,79.49754333496094,611.0874633789062,221.4951019287109,1492.515869140625,142.78082275390625,335.9727478027344,100.9880142211914,279.4215087890625,162.51943969726562,29.626220703125,111.3148193359375,37.76394653320313,253.0559539794922,500.8470153808594,292.9562683105469,1131.70458984375,3829.11767578125,107.9789581298828,120.32689666748048,82.30021667480469,363.0601501464844,2196.70458984375,114.36726379394531,262.2244873046875,445.4745788574219,238.5882568359375,367.5293273925781,134.84263610839844,185.8652648925781,1206.8447265625,84.92514038085938,154.54542541503906,119.90931701660156,122.85153198242188,1013.7603759765624,,142.83392333984375,22.74614715576172,54.206138610839844,,556.3568115234375,,92.74366760253906,31.249919891357425,28.49753379821777,6932.27490234375,102.37731170654295,408.8627014160156,132.87385559082028,89.38729858398438,341.09429931640625,196.3923492431641,,127.09095764160156,76.24996185302734,,,22.167724609375,95.17906951904295,,,,,44.40847778320313,457.7847290039063,64.43746185302734,14.681658744812012,13.342765808105467,109.45326232910156,,1415.4815673828125,2361.3671875,65.30074310302734,125.57099151611328,296.6523742675781,47.74135971069336,1723.424072265625,109.67764282226562,,529.3262329101561,691.3284912109375,423.1430969238281,,54.73116683959961
2012-02-02,144.10012817382812,232.68902587890625,170.16372680664062,,49.63161087036133,443.437255859375,335.6468505859375,,49.95465087890625,195.1385955810547,327.474365234375,180.4886932373047,1518.5128173828125,1608.9964599609375,60.61990737915039,328.0885009765625,83.77323913574219,608.2931518554688,221.8292388916016,1522.409912109375,147.25437927246094,341.1684265136719,102.4010772705078,284.84906005859375,163.366943359375,29.90994071960449,109.90682983398438,37.32646942138672,253.10546875,507.32843017578125,297.9316711425781,1134.359375,3843.73095703125,108.64256286621094,121.9612045288086,84.01897430419922,362.20843505859375,2232.634765625,114.08926391601562,259.50491333007807,453.0919189453125,236.715576171875,371.3922729492188,137.2781982421875,184.25482177734372,1230.3165283203125,83.9127197265625,161.82022094726562,124.04361724853516,125.81238555908205,1053.2735595703123,,148.7415771484375,21.354337692260746,53.28309631347656,,564.2145385742188,,92.69454956054688,31.80625343322754,28.519031524658203,6984.58349609375,104.0097885131836,408.698974609375,134.34156799316406,90.03703308105469,336.49102783203125,204.76007080078125,,125.50238037109376,78.96385955810547,,,21.85219955444336,97.81617736816406,,,,,44.04669189453125,455.5362854003906,65.78974151611328,14.608513832092285,13.70427131652832,109.06910705566406,,1420.2559814453125,2407.794677734375,66.53133392333984,126.2728042602539,297.6824951171875,47.11897659301758,1744.6572265625,109.33340454101562,,540.8785400390625,692.0371704101562,434.75433349609375,,56.31756210327149
2012-02-03,143.38438415527344,231.30142211914062,173.87257385253906,,50.79574203491211,480.738525390625,337.1693115234375,,49.96768569946289,199.76324462890625,332.0927429199219,183.48751831054688,1554.9495849609375,1644.58837890625,61.07982635498047,336.89019775390625,82.42037963867188,617.9620971679688,225.54942321777344,1508.544189453125,142.2682342529297,350.5118408203125,103.98394775390624,284.1349182128906,164.9223175048828,29.680776596069336,110.79055786132812,37.59425354003906,256.89419555664057,504.5343017578125,302.269287109375,1155.9725341796875,3835.2255859375,111.7391586303711,124.39047241210938,85.4979019165039,366.161376953125,2202.466552734375,115.7709503173828,265.42120361328125,462.3866271972656,237.86790466308597,364.8368835449219,134.31805419921878,186.3389434814453,1242.539306640625,85.15648651123047,160.56715393066406,124.45122528076172,124.59043884277344,1068.7921142578123,,150.9733428955078,20.91690826416016,55.56764602661133,,573.0755004882812,,93.56614685058594,31.56786727905273,29.92938804626465,7040.95703125,106.05621337890624,409.5381164550781,133.93597412109378,90.87242889404295,336.2113952636719,208.83084106445312,,127.40901947021484,77.59901428222656,,,22.04460906982422,98.7183609008789,,,,,43.865806579589844,458.1675109863281,70.23299407958984,14.256332397460938,13.802861213684082,107.97576904296876,,1421.5428466796875,2391.916015625,65.49922943115234,127.76990509033205,311.0762023925781,48.42855453491211,1792.0780029296875,110.48088836669922,,546.4508056640625,708.5715942382812,437.6694641113281,,55.05429077148438
2012-02-06,141.33262634277344,234.69607543945312,175.56488037109375,,50.50387954711914,475.0973205566406,338.43035888671875,,49.78113555908203,199.7422180175781,339.5013732910156,183.99197387695312,1532.9384765625,1649.0433349609375,60.78356170654297,346.1461181640625,84.00926208496094,620.22412109375,226.19541931152344,1515.9599609375,144.738037109375,337.9811096191406,105.3171157836914,285.99169921875,164.55825805664062,29.99178123474121,111.75626373291016,39.51652908325195,257.6866455078125,515.8387451171875,302.0141296386719,1167.0587158203125,3851.05908203125,112.27688598632812,125.11917877197266,87.13670349121094,363.8464050292969,2287.35302734375,119.04621887207031,261.05563354492193,471.18792724609375,241.8054656982422,364.6419372558594,132.30348205566406,187.8546600341797,1328.1964111328125,86.86312103271484,159.55770874023438,124.34951782226562,123.27449798583984,1125.257080078125,,158.01878356933594,21.036211013793945,55.19842529296875,,576.962646484375,,96.4939193725586,32.12420654296875,30.39060211181641,7117.31787109375,105.34542846679688,411.5439758300781,131.99983215332028,92.3575668334961,337.4590148925781,212.63021850585938,,128.01564025878906,77.22821807861328,,,22.017671585083008,101.04319763183594,,,,,43.82059097290039,464.57806396484375,69.24562072753906,14.768555641174315,13.572813034057615,111.7286148071289,,1463.125,2677.725341796875,65.41983795166016,135.9105224609375,307.523681640625,50.95695877075195,1787.642822265625,111.82920837402344,,544.2764282226561,736.1131591796875,449.1325073242188,,56.87572479248047
2012-02-07,132.79158020019528,231.97955322265625,176.12635803222656,,50.68351745605469,479.9118347167969,329.4707946777344,,49.26482391357422,199.88938903808597,340.3673400878906,182.64671325683597,1520.3743896484375,1663.0643310546875,59.15304565429688,347.2037048339844,83.61856079101562,607.9384155273438,226.9082794189453,1506.188232421875,143.24684143066406,333.70233154296875,106.41814422607422,288.4674072265625,161.61923217773438,29.59348297119141,113.49556732177734,39.370697021484375,265.21469116210943,504.4974670410156,293.2751770019531,1161.6552734375,3841.42431640625,111.07553100585938,126.42161560058594,86.13744354248047,368.891357421875,2297.279296875,118.52052307128906,259.6480712890625,472.8258056640625,240.4608917236328,352.2339782714844,132.30348205566406,189.6545562744141,1325.225830078125,85.06971740722656,154.26698303222656,124.62592315673828,121.53560638427734,1146.0892333984375,,155.34939575195312,20.439716339111328,53.8369255065918,,584.4860229492188,,96.21770477294922,31.82218742370605,29.725645065307614,6978.0810546875,103.12714385986328,418.3393249511719,127.93949127197266,92.3575668334961,333.26446533203125,206.93112182617188,,128.10231018066406,76.5655288696289,,,21.73292732238769,96.49763488769531,,,,,43.277915954589844,463.1907653808594,70.83403778076172,14.617613792419435,13.375629425048828,109.98517608642578,,1452.5262451171875,2590.4423828125,65.4793701171875,134.1326904296875,308.4118347167969,49.08982849121094,1791.8419189453125,112.77588653564452,,531.772705078125,733.9873657226562,450.7630310058594,,54.58422470092773
2012-02-08,133.88906860351562,232.89683532714844,178.27732849121094,,52.761634826660156,490.6595458984375,307.9408264160156,,50.16291046142578,202.64312744140625,338.9241638183594,186.8226318359375,1509.299072265625,1658.609375,61.12698364257813,352.3457946777344,84.8167495727539,618.183837890625,226.5295562744141,1543.5367431640625,149.8639678955078,339.2909851074219,104.45518493652344,291.8952941894531,164.08706665039062,29.74079513549805,112.88848114013672,40.20854568481445,264.07559204101557,509.33978271484375,292.1270751953125,1179.867919921875,3831.469970703125,112.02356719970705,125.07485961914062,86.09746551513672,374.9408874511719,2336.888916015625,119.8774185180664,262.74935913085943,481.3705749511719,240.7016906738281,351.6876220703125,133.6807861328125,197.7541961669922,1350.888916015625,86.45813751220703,157.7825469970703,126.53274536132812,122.75753784179688,1167.7642822265625,,154.91177368164062,21.274803161621094,55.19842529296875,,617.4636840820312,,98.40894317626952,32.744091033935554,29.966968536376953,7031.01123046875,104.1738052368164,419.6287841796875,128.037109375,91.66141510009766,331.0704040527344,213.4895782470703,,129.11285400390622,76.61285400390625,,,22.03304672241211,96.84461212158205,,,,,43.18746948242188,459.6505432128906,70.23299407958984,14.553567886352539,13.605676651000975,110.75347900390624,,1474.8748779296875,2681.06884765625,67.10694122314453,136.89300537109378,301.3777770996094,51.49915313720703,1785.519287109375,112.53491973876952,,531.455322265625,741.7822265625,449.7748107910156,,54.20233917236328
2012-02-09,131.64642333984378,239.7606964111328,179.43186950683594,,52.72314834594727,499.9974365234375,304.54815673828125,,51.95477294921875,204.2407073974609,339.06842041015625,186.8226318359375,1524.981201171875,1648.3865966796875,60.72087097167969,347.65313720703125,84.1363296508789,618.4055786132812,232.8115081787109,1540.1767578125,148.2795867919922,343.4825134277344,106.65095520019531,294.1805419921875,166.50135803222656,29.653499603271484,112.5844955444336,43.55461502075195,272.96560668945307,504.776611328125,298.54833984375,1183.128662109375,3865.583740234375,113.7618637084961,124.23548126220705,86.9768295288086,372.95343017578125,2304.155517578125,120.2214584350586,258.95623779296875,484.9030151367188,247.1361389160156,352.85809326171875,135.52020263671878,199.4593963623047,1364.134521484375,87.12345123291016,159.62733459472656,129.7353515625,120.64266204833984,1171.728515625,,155.9620361328125,21.274803161621094,54.18307113647461,,629.459228515625,,98.91838836669922,32.21953582763672,30.75529479980469,7063.908203125,105.20484924316406,411.3392639160156,132.05616760253906,91.24372863769531,330.1239013671875,210.6400451660156,,129.63275146484378,76.76275634765625,,,22.133094787597656,101.42486572265624,,,,,43.911033630371094,451.1349792480469,69.39588928222656,14.681658744812012,13.73713207244873,113.27869415283205,,1455.9801025390625,2479.293701171875,68.00010681152344,137.03337097167972,303.6160583496094,55.1541862487793,1784.00927734375,114.8126983642578,,515.5088500976561,756.9466552734375,454.71575927734375,,54.67240905761719
2012-02-10,136.3702392578125,242.99464416503903,176.83016967773438,,52.0625228881836,493.2860107421875,304.4183654785156,,51.90702819824219,207.5830993652344,336.5187072753906,186.0098571777344,1509.53173828125,1659.9222412109375,60.20603561401367,348.5567321777344,85.08906555175781,615.5227661132812,230.5615997314453,1522.1397705078125,142.50125122070312,338.2867126464844,105.58990478515624,303.7977294921875,165.34613037109375,30.084529876708984,112.52985382080078,43.3106803894043,270.76171875,503.1934509277344,294.0831604003906,1159.466064453125,3877.6640625,113.98331451416016,124.4341812133789,85.81765747070312,368.32354736328125,2325.50927734375,119.55538940429688,258.33596801757807,486.7974548339844,247.1846923828125,370.7295837402344,133.67008972167972,196.0490264892578,1346.7984619140625,87.35514068603516,163.52578735351562,130.82696533203122,122.05257415771484,1136.0528564453125,,150.40447998046875,21.23503875732422,51.06778335571289,,624.1093139648438,,101.23851013183594,32.267242431640625,30.65876388549805,7080.2607421875,108.62601470947266,419.56732177734375,131.09828186035156,95.65274810791016,324.6171569824219,208.8760528564453,,128.76614379882812,76.66808319091797,,,22.625619888305664,100.83499908447266,,,,,43.82059097290039,439.0791931152344,69.86808013916016,16.2550048828125,14.36154842376709,112.3874282836914,,1459.4678955078125,2488.5791015625,66.23359680175781,134.27304077148438,306.24456787109375,53.059730529785156,1776.978759765625,115.62741088867188,,520.0390014648439,746.7425537109375,453.2334899902344,,54.46670532226562
2012-02-13,136.80059814453122,239.4667053222656,176.56129455566406,,51.58787155151367,494.6968994140625,302.4610595703125,,51.1694564819336,217.71522521972656,329.1581115722656,188.67233276367188,1513.906005859375,1616.5928955078125,60.557212829589844,350.3655090332031,85.01644134521484,616.6316528320312,232.54421997070312,1554.7760009765625,145.25062561035156,342.0852355957031,106.06610870361328,311.6533203125,165.22760009765625,30.089982986450195,111.97742462158205,43.17545700073242,280.69174194335943,494.7201843261719,299.88787841796875,1141.25341796875,3910.96337890625,114.39359283447266,124.0367202758789,88.31446838378906,370.9442443847656,2319.50537109375,117.2076644897461,263.91830444335943,483.7584228515625,248.0972442626953,378.65045166015625,134.12313842773438,197.84893798828125,1360.092529296875,88.830322265625,171.18344116210938,127.11504364013672,123.65048217773438,1143.094970703125,,150.2718048095703,21.553165435791016,50.37548446655274,,655.665771484375,,100.74746704101562,32.25131225585937,31.178924560546875,7359.1640625,110.43032836914062,410.9299621582031,131.38522338867188,93.7034912109375,321.3690490722656,208.3785095214844,,128.029541015625,76.7154312133789,,,21.886831283569336,99.27354431152344,,,,,43.82059097290039,443.7197265625,69.56756591796875,15.962285995483398,14.13150119781494,111.22881317138672,,1492.9569091796875,2462.486083984375,65.75724792480469,134.64732360839844,309.0158386230469,54.18226623535156,1757.349853515625,114.14714050292969,,502.0987243652344,761.1983032226562,449.4289245605469,,53.70293807983398
2012-02-14,137.85252380371094,237.33030700683597,178.66481018066406,,51.18054580688477,499.07373046875,297.8064270019531,,51.91572952270508,218.05157470703125,309.04876708984375,187.4111633300781,1499.014892578125,1628.4571533203125,60.15942764282226,348.56939697265625,85.00701141357422,618.9378662109375,230.7398223876953,1608.11474609375,150.14358520507812,342.172607421875,107.09346771240234,306.55914306640625,165.97711181640625,29.89357185363769,111.839111328125,43.9099006652832,277.27438354492193,513.8088989257811,305.0334167480469,1180.9859619140625,3992.04052734375,114.80467224121094,121.93934631347656,88.11312103271484,370.7913513183594,2374.65869140625,121.11044311523438,264.610107421875,481.5089111328125,257.365478515625,380.7965087890625,135.37629699707028,198.08578491210938,1371.8284912109375,91.23058319091795,170.34805297851562,126.67870330810548,126.23535919189452,1129.4742431640625,,151.0236053466797,22.109888076782227,54.39075469970703,,643.2105102539062,,101.938232421875,32.60104751586914,31.30229187011719,7294.7568359375,113.23443603515624,411.1551208496094,130.23863220214844,95.88480377197266,315.5181579589844,212.22314453125,,125.74768829345705,80.09992218017578,,,21.990726470947266,98.82244110107422,,,,,43.59447479248047,454.3880920410156,69.50316619873047,16.32822036743164,14.197230339050293,110.93172454833984,,1490.214111328125,2476.1826171875,65.97557830810547,135.11517333984378,309.65509033203125,55.33216094970703,1775.421875,116.556884765625,,498.6103820800781,746.9788818359375,449.7748107910156,,53.585411071777344
2012-02-15,140.72145080566406,237.6595764160156,193.11265563964844,,50.99775314331055,511.7669677734375,304.1133117675781,,52.41048812866211,221.56207275390625,306.3547058105469,190.4940643310547,1507.94970703125,1650.0748291015625,61.93808364868164,347.76983642578125,85.2706069946289,633.0419921875,237.48960876464844,1617.57763671875,151.44834899902344,339.2472839355469,111.34331512451172,316.03338623046875,169.71347045898438,30.18819236755371,112.17039489746094,46.09466552734375,284.1585998535156,541.9669799804689,312.3690185546875,1213.6851806640625,3971.636474609375,115.08905029296876,123.28612518310548,89.16015625,365.440673828125,2451.167236328125,123.89031219482422,265.612060546875,490.0338745117188,276.47964477539057,386.4156494140625,135.79811096191406,206.42222595214844,1401.72802734375,93.11101531982422,173.41114807128906,126.96985626220705,131.35809326171878,1155.2818603515625,,151.64273071289062,23.302865982055664,53.39847183227539,,651.528076171875,,104.68187713623048,32.91891098022461,31.511438369750977,7350.4140625,112.367431640625,413.3043212890625,136.68951416015622,95.74557495117188,313.9693908691406,225.11395263671875,,125.74768829345705,87.5789566040039,,,22.31393814086914,99.16943359375,,,,,44.63459014892578,468.0704650878906,70.8554458618164,16.373926162719727,14.69018840789795,116.8139877319336,,1490.8575439453125,2486.621826171875,66.65042114257811,139.55975341796878,309.37091064453125,55.89342498779297,1791.983642578125,120.52147674560548,,499.0634765625,754.8680419921875,451.3065490722656,,55.08372116088867
2012-02-16,141.15182495117188,240.54466247558597,193.63461303710938,,50.38201141357422,515.3656005859375,304.76611328125,,54.04578018188477,222.57110595703125,312.84930419921875,179.39566040039062,1509.2525634765625,1616.264892578125,60.07344055175781,348.9505920410156,86.42304992675781,636.9005126953125,234.54913330078125,1691.7340087890625,143.66624450683594,335.36138916015625,109.94149017333984,300.98876953125,172.37095642089844,29.40252494812012,112.6126708984375,45.691650390625,284.530029296875,539.5275268554689,307.98895263671875,1266.599609375,3970.4130859375,116.25856018066406,124.23548126220705,89.16015625,354.870361328125,2460.80322265625,129.37841796875,258.16897583007807,483.6202697753906,265.00180053710943,373.8897399902344,135.43798828125,204.196044921875,1433.9166259765625,96.78424835205078,175.81283569335938,127.9154815673828,126.51734161376952,1134.703369140625,,151.06785583496094,23.85959053039551,55.0138168334961,,675.0596313476562,,106.00767517089844,34.603843688964844,31.83320426940918,7337.599609375,111.28170776367188,414.00006103515625,145.3365936279297,95.93122100830078,318.2284851074219,226.33514404296875,,126.22429656982422,85.5987548828125,,,22.46402740478516,100.14102172851562,,,,,45.71992874145508,470.0797729492188,69.65342712402344,15.907407760620115,14.69018840789795,118.47767639160156,,1492.2119140625,2400.40673828125,66.35269165039061,141.89898681640625,305.92462158203125,58.41225051879883,1865.686279296875,121.25013732910156,,519.4500122070311,755.3404541015625,449.28070068359375,,54.61365127563477
2012-02-17,143.92510986328125,239.4667053222656,202.15939331054688,,51.71290588378906,529.177490234375,304.1133117675781,,53.72924041748047,220.86839294433597,309.5779724121094,181.49761962890625,1521.630615234375,1628.2225341796875,59.40269470214844,354.0187683105469,89.41848754882812,635.8361206054688,235.37335205078125,1629.396240234375,140.68385314941406,336.2782897949219,111.3945083618164,297.8941345214844,174.6728973388672,29.549835205078125,113.44091033935548,45.36287307739258,285.32244873046875,539.0061645507811,318.34381103515625,1231.1524658203125,3942.54345703125,118.75448608398438,124.21360778808594,89.965576171875,357.3819274902344,2569.125244140625,133.050048828125,258.64608764648443,484.9622802734375,263.129150390625,373.03131103515625,135.96255493164062,219.732177734375,1437.8121337890625,93.22643280029295,170.27842712402344,130.6817626953125,124.26144409179688,1152.456787109375,,153.1021270751953,23.42216491699219,54.80612564086914,,670.1276245117188,,106.0015106201172,33.93624496459961,31.913637161254886,7286.72509765625,111.4223175048828,414.1228942871094,147.38150024414062,96.99866485595705,325.7357177734375,229.6822052001953,,127.17759704589844,83.7921142578125,,,22.321659088134766,98.47545623779295,,,,,47.48360824584961,467.6399230957031,68.77334594726561,16.09954833984375,14.460139274597168,118.3885726928711,,1470.5743408203125,2293.686767578125,69.40933227539061,138.29653930664062,308.8379211425781,60.47933578491211,1843.651123046875,123.52792358398438,,522.8025512695311,776.4099731445312,449.5771789550781,,53.46790313720703
2012-02-21,145.98118591308594,238.75717163085938,203.64605712890625,,52.51466751098633,564.6798706054688,312.2032775878906,,53.27785873413086,221.8353576660156,309.7703857421875,182.73080444335938,1535.032470703125,1619.5003662109375,59.44153594970703,350.2114562988281,89.63709259033203,633.6627197265625,237.04405212402344,1658.672607421875,145.0176239013672,333.5277099609375,112.49490356445312,299.9888916015625,174.10690307617188,29.7680778503418,114.5176239013672,45.88254165649414,285.4710388183594,538.8570556640625,324.29730224609375,1220.1595458984375,3966.61328125,117.64871978759766,128.89530944824222,89.03933715820312,368.4544982910156,2620.404541015625,134.99868774414062,259.07550048828125,488.2379760742188,260.58370971679693,383.5667724609375,136.22981262207028,231.00534057617188,1441.8052978515625,91.43362426757812,171.77517700195312,129.18179321289062,125.3423843383789,1156.0833740234375,,152.04074096679688,23.18356895446777,54.09075546264648,,679.740966796875,,106.5232391357422,33.88853073120117,31.53286552429199,7370.4482421875,110.9614715576172,414.3480529785156,149.9766845703125,97.50920867919922,325.628173828125,233.6625823974609,,128.53561401367188,86.17467498779297,,,22.098464965820312,98.78777313232422,,,,,47.52883529663086,453.1442260742188,69.09535217285156,16.730690002441403,14.624457359313965,116.8139877319336,,1493.26171875,2347.42041015625,68.1390380859375,139.279052734375,319.7451171875,58.59020614624024,1828.2216796875,122.98287200927734,,537.39013671875,781.6065673828125,446.71142578125,,54.642982482910156
2012-02-22,137.56564331054688,241.01901245117188,192.32977294921875,,51.491615295410156,563.0748901367188,302.2431335449219,,54.11555480957031,215.25579833984372,306.0660400390625,180.5727996826172,1532.7525634765625,1617.2965087890625,58.536659240722656,343.267822265625,89.33717346191406,622.4417114257812,236.77674865722656,1653.303955078125,138.12088012695312,330.5150451660156,108.68194580078124,285.8488464355469,174.93650817871094,30.23183441162109,115.15203857421876,43.053504943847656,281.013671875,530.0106811523439,315.87738037109375,1216.9921875,3959.4638671875,115.53124237060548,129.2484130859375,88.55609893798828,364.0211181640625,2607.718505859375,124.12974548339844,261.86666870117193,494.276611328125,257.8460693359375,367.1787109375,129.99041748046878,214.1903076171875,1441.951416015625,87.61546325683594,164.6048126220703,128.920166015625,118.19876861572266,1117.7513427734377,,146.3358917236328,22.348485946655273,52.47541809082031,,671.0052490234375,,100.37918853759766,33.58651351928711,30.65335464477539,7356.29443359375,108.25892639160156,411.6258850097656,153.04721069335938,97.36994934082031,317.79827880859375,215.61544799804688,,126.42623138427734,82.96373748779297,,,22.14850425720215,96.25474548339844,,,,,44.72503662109375,441.3276977539063,68.64456176757811,16.87246322631836,14.32868194580078,111.64472198486328,,1436.171142578125,2326.30810546875,65.16179656982422,140.40188598632812,315.1976013183594,55.16789627075195,1823.7392578125,117.82486724853516,,531.772705078125,763.89111328125,456.939208984375,,53.29162216186523
2012-02-23,137.75688171386722,239.8508453369141,192.5907440185547,,50.28900527954102,569.0081176757812,294.63165283203125,,56.95298767089844,216.20172119140625,303.3719787597656,180.9090881347656,1517.349365234375,1616.8743896484375,58.29476547241211,336.404296875,89.9362564086914,622.0869750976562,237.5341644287109,1613.560791015625,136.86270141601562,338.9853515625,107.1215591430664,298.5606689453125,173.80494689941406,30.94112205505371,115.18020629882812,42.3641357421875,281.03842163085943,521.2398681640625,307.6700134277344,1191.8857421875,3959.873046875,116.95323181152344,128.23281860351562,90.73074340820312,366.7291564941406,2623.8916015625,124.43251037597656,260.41143798828125,497.2171325683594,257.8460693359375,367.8807373046875,126.17754364013672,213.3377227783203,1408.3021240234375,88.48323059082031,158.20021057128906,128.52729797363278,117.39981079101562,1095.822998046875,,142.62112426757812,22.3087215423584,52.106201171875,,669.667724609375,,99.237548828125,32.61697769165039,29.639802932739254,7313.54833984375,108.46979522705078,419.2193908691406,150.58004760742188,94.6317138671875,311.3880920410156,212.6754302978516,,130.05223083496094,80.8099594116211,,,22.90650749206543,92.75015258789062,,,,,43.82059097290039,457.6890869140625,68.53728485107422,16.465410232543945,13.90145206451416,106.68341064453124,,1499.52587890625,2310.46435546875,64.01060485839844,140.54222106933594,316.7607727050781,54.23701095581055,1843.7926025390625,115.06514739990234,,530.7760009765625,768.1900024414062,448.7372131347656,,54.58422470092773
2012-02-24,136.46586608886722,240.4584197998047,187.17376708984372,,51.27996063232422,563.85302734375,298.02435302734375,,56.95298767089844,217.7572784423828,302.0249328613281,183.65565490722656,1516.3724365234375,1588.3165283203125,58.497825622558594,334.82977294921875,89.47367858886719,599.9993286132812,233.74717712402344,1601.239990234375,137.98110961914062,336.9768981933594,105.7259521484375,287.0867004394531,174.6876220703125,30.171823501586914,115.62166595458984,43.27356338500977,273.16366577148443,502.3002014160156,310.41290283203125,1197.3355712890625,3981.63427734375,116.10003662109376,125.67105865478516,92.05968475341795,358.1462707519531,2623.940185546875,121.41046142578124,261.36572265625,501.2427368164063,254.96469116210938,371.08013916015625,125.81736755371094,214.0955810546875,1365.838623046875,85.04082489013672,157.81732177734375,127.49314880371094,123.83849334716795,1069.2559814453123,,141.8251190185547,22.109888076782227,50.53702163696289,,671.3814697265625,,97.65399932861328,32.12420654296875,30.51396179199219,7511.884765625,108.83688354492188,432.48248291015625,150.68614196777344,95.65274810791016,310.0544738769531,205.1671295166016,,130.51419067382812,81.7961196899414,,,22.14078521728516,94.03401947021484,,,,,43.63969802856445,450.56085205078125,68.70896148681639,16.204715728759766,14.000042915344238,105.2276840209961,,1749.8985595703125,2291.496826171875,64.07014465332031,140.40188598632812,313.9543762207031,52.47109603881836,1837.658447265625,110.7563018798828,,517.1395263671875,748.3959350585938,437.5212707519531,,54.642982482910156
2012-02-27,137.37437438964844,242.82611083984372,176.26869201660156,,48.84265518188477,563.6095581054688,296.5890197753906,,57.239341735839844,213.42694091796875,301.6881408691406,181.10528564453125,1517.0704345703125,1584.8466796875,57.97466659545898,334.39935302734375,87.97557830810547,589.6652221679688,229.7151031494141,1492.322509765625,130.43199157714844,331.86859130859375,100.7102508544922,278.5170288085937,170.8540496826172,29.844463348388672,117.22264099121094,40.22975158691406,269.052978515625,484.9059448242188,296.251953125,1171.0179443359375,3998.510009765625,114.298828125,124.12551879882812,89.84476470947266,341.3298645019531,2615.563232421875,116.85536193847656,261.81893920898443,494.1581115722656,249.6815948486328,345.2493896484375,121.51115417480469,205.38018798828125,1362.5762939453125,83.218505859375,141.9103240966797,123.67951202392578,116.69485473632812,1061.074951171875,,141.0732879638672,21.274803161621094,47.95247268676758,,662.5205688476562,,93.33903503417969,32.314956665039055,28.878313064575195,7323.49462890625,107.8214874267578,434.8567810058594,148.4679718017578,95.2350616455078,308.1830139160156,194.40216064453125,,129.35896301269528,79.42144775390625,,,22.91039276123047,94.1034164428711,,,,,42.59957885742188,455.87115478515625,68.25826263427734,16.040082931518555,13.53994846343994,103.11837005615234,,1721.3531494140625,2283.01513671875,64.24878692626953,140.63580322265622,305.7115478515625,50.47245788574219,1836.4317626953125,104.2958984375,,493.0380859375,730.7278442382812,435.6437377929688,,54.760498046875
